"estado";"lei";"desc";"link";"lei_ord";"ata";"decreto";"medida";"oficio";"portaria";"resolucao";"data";"coduf";"UF"
"Distrito Federal";"Decreto Nº 40571 de 28 de março de 2020";"Altera o Decreto nº 40.559, de 24 de março de 2020, que institui o Comitê de Emergência COVID-19 para arrecadar doações destinadas ao combate e enfrentamento do novo Coronavírus (COVID-19), e dá outras providências.";"http://leisestaduais.com.br/df/decreto-n-40571-2020-distrito-federal-altera-o-decreto-no-40-559-de-24-de-marco-de-2020-que-institui-o-comite-de-emergencia-covid-19-para-arrecadar-doacoes-destinadas-ao-combate-e-enfrentamento-do-novo-coronavirus-covid-19-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-28;53;"DF"
"Ceará";"Decreto Nº 33530 de 28 de março de 2020";"PRORROGA AS MEDIDAS ADOTADAS NO DECRETO Nº 30.519, DE 19 DE MARÇO DE 2019, E ALTERAÇÕES POSTERIORES, AS QUAIS CONTINUAM NECESSÁRIAS PARA O ENFRENTAMENTO DO AVANÇO DO NOVO CORONAVÍRUS NO ESTADO DO CEARÁ.";"http://leisestaduais.com.br/ce/decreto-n-33530-2020-ceara-prorroga-as-medidas-adotadas-no-decreto-no-30-519-de-19-de-marco-de-2019-e-alteracoes-posteriores-as-quais-continuam-necessarias-para-o-enfrentamento-do-avanco-do-novo-coronavirus-no-estado-do-ceara";0;0;1;0;0;0;0;2020-03-28;23;"CE"
"Bahia";"Decreto Nº 19585 de 27 de março de 2020";"Dispõe sobre as medidas temporárias complementares para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus, e dá outras providências.";"http://leisestaduais.com.br/ba/decreto-n-19585-2020-bahia-dispoe-sobre-as-medidas-temporarias-complementares-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-27;29;"BA"
"Ceará";"Lei Complementar Nº 213 de 27 de março de 2020";"ACRESCENTA DISPOSITIVO À LEI COMPLEMENTAR Nº 119, DE 28 DE DEZEMBRO DE 2012.";"http://leisestaduais.com.br/ce/lei-complementar-n-213-2020-ceara-acrescenta-dispositivo-a-lei-complementar-no-119-de-28-de-dezembro-de-2012";1;0;0;0;0;0;0;2020-03-27;23;"CE"
"Acre";"Decreto Nº 5631 de 27 de março de 2020";"Altera o Decreto nº 5.496, de 20 de março de 2020, que estabelece novas medidas para enfrentamento da emergência de saúde pública decorrente da doença COVID-19, causada pelo coronavírus SARS-CoV-2.";"http://leisestaduais.com.br/ac/decreto-n-5631-2020-acre-altera-o-decreto-no-5-496-de-20-de-marco-de-2020-que-estabelece-novas-medidas-para-enfrentamento-da-emergencia-de-saude-publica-decorrente-da-doenca-covid-19-causada-pelo-coronavirus-sars-cov-2";0;0;1;0;0;0;0;2020-03-27;12;"AC"
"Ceará";"Lei Ordinária Nº 17194 de 27 de março de 2020";"DISPÕE SOBRE O PROCEDIMENTO EXCEPCIONAL DE CONTRATAÇÃO PÚBLICA NO PERÍODO DE EMERGÊNCIA ESTADUAL EM SAÚDE.";"http://leisestaduais.com.br/ce/lei-ordinaria-n-17194-2020-ceara-dispoe-sobre-o-procedimento-excepcional-de-contratacao-publica-no-periodo-de-emergencia-estadual-em-saude";1;0;0;0;0;0;0;2020-03-27;23;"CE"
"Roraima";"Decreto Nº 28662 de 27 de março de 2020";"Dispõe sobre medidas excepcionais e temporárias aplicáveis à iniciativa privada para prevenir e diminuir o risco de contágio e disseminação do Coronavírus (COVID-19) no âmbito do Estado de Roraima, e dá outras providências.";"http://leisestaduais.com.br/rr/decreto-n-28662-2020-roraima-dispoe-sobre-medidas-excepcionais-e-temporarias-aplicaveis-a-iniciativa-privada-para-prevenir-e-diminuir-o-risco-de-contagio-e-disseminacao-do-coronavirus-covid-19-no-ambito-do-estado-de-roraima-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-27;14;"RR"
"Rio de Janeiro";"Decreto Nº 47006 de 27 de março de 2020";"DISPÕE SOBRE AS MEDIDAS DE ENFRENTAMENTO DA PROPAGAÇÃO DECORRENTE DO NOVO CORONAVÍRUS (COVID-19), EM DECORRENCIA DA SITUAÇÃO DE EMERGÊNCIA EM SAÚDE, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leisestaduais.com.br/rj/decreto-n-47006-2020-rio-de-janeiro-dispoe-sobre-as-medidas-de-enfrentamento-da-propagacao-decorrente-do-novo-coronavirus-covid-19-em-decorrencia-da-situacao-de-emergencia-em-saude-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-27;33;"RJ"
"Paraná";"Decreto Nº 4385 de 27 de março de 2020";"Dispõe sobre medidas orçamentárias e financeiras para prevenção e combate à COVID-19.";"http://leisestaduais.com.br/pr/decreto-n-4385-2020-parana-dispoe-sobre-medidas-orcamentarias-e-financeiras-para-prevencao-e-combate-a-covid-19";0;0;1;0;0;0;0;2020-03-27;41;"PR"
"Acre";"Decreto Nº 5628 de 27 de março de 2020";"Dispõe sobre medidas a serem adotadas para a garantia da distribuição da merenda escolar, inclusive de seus produtos, em decorrência da pandemia da COVID-19.";"http://leisestaduais.com.br/ac/decreto-n-5628-2020-acre-dispoe-sobre-medidas-a-serem-adotadas-para-a-garantia-da-distribuicao-da-merenda-escolar-inclusive-de-seus-produtos-em-decorrencia-da-pandemia-da-covid-19";0;0;1;0;0;0;0;2020-03-27;12;"AC"
"Bahia";"Decreto Nº 19597 de 27 de março de 2020";"Dispõe sobre a aceitação, pelos órgãos e entidades da Administração Pública do Poder Executivo Estadual, de doação de bens móveis, sem ônus ou encargos, e da prestação não remunerada de serviços, oferecidos por pessoas físicas ou jurídicas de direito privado, que tenham por finalidade o atendimento às ações de prevenção, controle e tratamento da COVID-19, e dá outras providências.";"http://leisestaduais.com.br/ba/decreto-n-19597-2020-bahia-dispoe-sobre-a-aceitacao-pelos-orgaos-e-entidades-da-administracao-publica-do-poder-executivo-estadual-de-doacao-de-bens-moveis-sem-onus-ou-encargos-e-da-prestacao-nao-remunerada-de-servicos-oferecidos-por-pessoas-fisicas-ou-juridicas-de-direito-privado-que-tenham-por-finalidade-o-atendimento-as-acoes-de-prevencao-controle-e-tratamento-da-covid-19-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-27;29;"BA"
"Pernambuco";"Decreto Nº 48866 de 27 de março de 2020";"Regulamenta o art. 17 da Lei Complementar nº 425, de 25 de março de 2020, que dispõe sobre os procedimentos para contratações destinadas ao fornecimento de bens, à prestação de serviços, à locação de bens e à execução de obras necessárias ao enfrentamento da emergência em saúde pública de importância internacional, decorrente do coronavírus, no âmbito do Poder Executivo Estadual.";"http://leisestaduais.com.br/pe/decreto-n-48866-2020-pernambuco-regulamenta-o-art-17-da-lei-complementar-no-425-de-25-de-marco-de-2020-que-dispoe-sobre-os-procedimentos-para-contratacoes-destinadas-ao-fornecimento-de-bens-a-prestacao-de-servicos-a-locacao-de-bens-e-a-execucao-de-obras-necessarias-ao-enfrentamento-da-emergencia-em-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-no-ambito-do-poder-executivo-estadual";0;0;1;0;0;0;0;2020-03-27;26;"PE"
"Maranhão";"Decreto Nº 35685 de 27 de março de 2020";"Prorroga, até 03 de abril de 2020, o período de suspensão das aulas presenciais nas unidades de ensino da rede estadual de educação, do Instituto Estadual de Educação, Ciência e Tecnologia do Maranhão - IEMA, da Universidade Estadual do Maranhão - UEMA e da Universidade Estadual da Região Tocantina do Maranhão - UEMASUL, nas instituições de ensino das redes municipais e nas escolas e instituições de ensino superior da rede privada localizadas no Estado do Maranhão.";"http://leisestaduais.com.br/ma/decreto-n-35685-2020-maranhao-prorroga-ate-03-de-abril-de-2020-o-periodo-de-suspensao-das-aulas-presenciais-nas-unidades-de-ensino-da-rede-estadual-de-educacao-do-instituto-estadual-de-educacao-ciencia-e-tecnologia-do-maranhao-iema-da-universidade-estadual-do-maranhao-uema-e-da-universidade-estadual-da-regiao-tocantina-do-maranhao-uemasul-nas-instituicoes-de-ensino-das-redes-municipais-e-nas-escolas-e-instituicoes-de-ensino-superior-da-rede-privada-localizadas-no-estado-do-maranhao";0;0;1;0;0;0;0;2020-03-27;21;"MA"
"Bahia";"Decreto Nº 19586 de 27 de março de 2020";"Ratifica declaração de Situação de Emergência em todo o território baiano, para fins de prevenção e enfrentamento à COVID-19, e regulamenta, no Estado da Bahia, as medidas temporárias para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus.";"http://leisestaduais.com.br/ba/decreto-n-19586-2020-bahia-ratifica-declaracao-de-situacao-de-emergencia-em-todo-o-territorio-baiano-para-fins-de-prevencao-e-enfrentamento-a-covid-19-e-regulamenta-no-estado-da-bahia-as-medidas-temporarias-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus";0;0;1;0;0;0;0;2020-03-27;29;"BA"
"Acre";"Decreto Nº 5630 de 27 de março de 2020";"Dispõe sobre a suspensão de prazos para cumprimento de procedimentos administrativos e prorrogação de prazo para cumprimento de obrigações tributárias e dá outras providências.";"http://leisestaduais.com.br/ac/decreto-n-5630-2020-acre-dispoe-sobre-a-suspensao-de-prazos-para-cumprimento-de-procedimentos-administrativos-e-prorrogacao-de-prazo-para-cumprimento-de-obrigacoes-tributarias-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-27;12;"AC"
"Piauí";"Decreto Nº 18912 de 27 de março de 2020";"Dispõe sobre medidas voltadas para o enfrentamento à Covid-19, e dá outras providências.";"http://leisestaduais.com.br/pi/decreto-n-18912-2020-piaui-dispoe-sobre-medidas-voltadas-para-o-enfrentamento-a-covid-19-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-27;22;"PI"
"Goiás";"Decreto Nº 9644 de 26 de março de 2020";"Altera o Decreto nº 9.633, de 13 de março de 2020.";"http://leisestaduais.com.br/go/decreto-n-9644-2020-goias-altera-o-decreto-no-9-633-de-13-de-marco-de-2020";0;0;1;0;0;0;0;2020-03-26;52;"GO"
"Amazonas";"Lei Ordinária Nº 5145 de 26 de março de 2020";"DISPÕE sobre medidas de proteção à população amazonense durante o Plano de Contingência da Secretaria de Estado de Saúde, relacionado ao novo coronavírus - COVID-19.";"http://leisestaduais.com.br/am/lei-ordinaria-n-5145-2020-amazonas-dispoe-sobre-medidas-de-protecao-a-populacao-amazonense-durante-o-plano-de-contingencia-da-secretaria-de-estado-de-saude-relacionado-ao-novo-coronavirus-covid-19";1;0;0;0;0;0;0;2020-03-26;13;"AM"
"Santa Catarina";"Decreto Nº 534 de 26 de março de 2020";"Altera o Decreto nº 525, de 23 de março de 2020, que dispõe sobre novas medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do Coronavírus e estabelece outras providências.";"http://leisestaduais.com.br/sc/decreto-n-534-2020-santa-catarina-altera-o-decreto-no-525-de-23-de-marco-de-2020-que-dispoe-sobre-novas-medidas-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-e-estabelece-outras-providencias";0;0;1;0;0;0;0;2020-03-26;42;"SC"
"Rio Grande do Sul";"Decreto Nº 55149 de 26 de março de 2020";"Altera o Decreto nº 55.128, de 19 de março de 2020, que declara estado de calamidade pública em todo o território do Estado do Rio Grande do Sul para fins de prevenção e de enfrentamento à epidemia causada pelo COVID-19 (novo Coronavírus), e dá outras providências.";"http://leisestaduais.com.br/rs/decreto-n-55149-2020-rio-grande-do-sul-altera-o-decreto-no-55-128-de-19-de-marco-de-2020-que-declara-estado-de-calamidade-publica-em-todo-o-territorio-do-estado-do-rio-grande-do-sul-para-fins-de-prevencao-e-de-enfrentamento-a-epidemia-causada-pelo-covid-19-novo-coronavirus-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-26;43;"RS"
"Paraíba";"Decreto Nº 40141 de 26 de março de 2020";"Dispõe sobre a adoção de novas medidas temporárias e emergenciais de prevenção de contágio pelo Novo Coronavírus (COVID-19).";"http://leisestaduais.com.br/pb/decreto-n-40141-2020-paraiba-dispoe-sobre-a-adocao-de-novas-medidas-temporarias-e-emergenciais-de-prevencao-de-contagio-pelo-novo-coronavirus-covid-19";0;0;1;0;0;0;0;2020-03-26;25;"PB"
"Amazonas";"Decreto Nº 42126 de 26 de março de 2020";"TRANSFERE, para a estrutura organizacional da Fundação de Vigilância em Saúde do Estado do Amazonas, as competências e atribuições estaduais relativas ao Centro de Referência em Saúde do Trabalhador - CEREST, e dá outras providências.";"http://leisestaduais.com.br/am/decreto-n-42126-2020-amazonas-transfere-para-a-estrutura-organizacional-da-fundacao-de-vigilancia-em-saude-do-estado-do-amazonas-as-competencias-e-atribuicoes-estaduais-relativas-ao-centro-de-referencia-em-saude-do-trabalhador-cerest-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-26;13;"AM"
"Roraima";"Decreto Nº 28661 de 26 de março de 2020";"Nomeia Membros do Comitê de Crise para Enfrentamento da Emergência de Saúde Pública de Importância Internacional e Nacional, decorrente do coronavírus (COVID-19), no âmbito do Estado de Roraima, e dá outras providências.";"http://leisestaduais.com.br/rr/decreto-n-28661-2020-roraima-nomeia-membros-do-comite-de-crise-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-e-nacional-decorrente-do-coronavirus-covid-19-no-ambito-do-estado-de-roraima-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-26;14;"RR"
"Amazonas";"Decreto Nº 42127 de 26 de março de 2020";"DISPÕE sobre a designação de agentes públicos para exercerem a função de Autoridade Sanitária, em razão da situação de emergência na saúde pública do Estado do Amazonas e disseminação do novo Coronavírus (COVID-19).";"http://leisestaduais.com.br/am/decreto-n-42127-2020-amazonas-dispoe-sobre-a-designacao-de-agentes-publicos-para-exercerem-a-funcao-de-autoridade-sanitaria-em-razao-da-situacao-de-emergencia-na-saude-publica-do-estado-do-amazonas-e-disseminacao-do-novo-coronavirus-covid-19";0;0;1;0;0;0;0;2020-03-26;13;"AM"
"Pernambuco";"Lei Complementar Nº 425 de 25 de março de 2020";"Dispõe sobre os procedimentos para contratações destinadas ao fornecimento de bens, à prestação de serviços, à locação de bens e à execução de obras necessárias ao enfrentamento da emergência em saúde pública de importância internacional, decorrente do coronavírus, no âmbito do Poder Executivo Estadual.";"http://leisestaduais.com.br/pe/lei-complementar-n-425-2020-pernambuco-dispoe-sobre-os-procedimentos-para-contratacoes-destinadas-ao-fornecimento-de-bens-a-prestacao-de-servicos-a-locacao-de-bens-e-a-execucao-de-obras-necessarias-ao-enfrentamento-da-emergencia-em-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-no-ambito-do-poder-executivo-estadual";1;0;0;0;0;0;0;2020-03-25;26;"PE"
"Roraima";"Decreto Nº 28656 de 25 de março de 2020";"Altera o Decreto nº 28.587, de 16 de março de 2020, que dispõe sobre as medidas para enfrentamento da emergência de Saúde Pública de importância internacional decorrente do coronavírus e dá outras providências.";"http://leisestaduais.com.br/rr/decreto-n-28656-2020-roraima-altera-o-decreto-no-28-587-de-16-de-marco-de-2020-que-dispoe-sobre-as-medidas-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-25;14;"RR"
"Maranhão";"Decreto Nº 35682 de 25 de março de 2020";"Estabelece protocolo clínico para síndromes respiratórias gripais em razão da progressão do quadro pandêmico de Coronavírus (SARS-COV-2/COVID-19).";"http://leisestaduais.com.br/ma/decreto-n-35682-2020-maranhao-estabelece-protocolo-clinico-para-sindromes-respiratorias-gripais-em-razao-da-progressao-do-quadro-pandemico-de-coronavirus-sars-cov-2-covid-19";0;0;1;0;0;0;0;2020-03-25;21;"MA"
"Pernambuco";"Lei Ordinária Nº 16820 de 25 de março de 2020";"Institui o Fundo Estadual de Enfrentamento ao";"http://leisestaduais.com.br/pe/lei-ordinaria-n-16820-2020-pernambuco-institui-o-fundo-estadual-de-enfrentamento-ao";1;0;0;0;0;0;0;2020-03-25;26;"PE"
"Pernambuco";"Decreto Nº 48857 de 25 de março de 2020";"Altera o Decreto nº 48.834, de 20 de março de 2020, que define no âmbito socioeconômico medidas restritivas temporárias adicionais para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus.";"http://leisestaduais.com.br/pe/decreto-n-48857-2020-pernambuco-altera-o-decreto-no-48-834-de-20-de-marco-de-2020-que-define-no-ambito-socioeconomico-medidas-restritivas-temporarias-adicionais-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus";0;0;1;0;0;0;0;2020-03-25;26;"PE"
"Goiás";"Decreto Nº 9643 de 25 de março de 2020";"Regulamenta o programa de alimentação escolar da rede pública de ensino durante o período de suspensão das aulas para enfrentamento ao COVID-19, e dá outras providências.";"http://leisestaduais.com.br/go/decreto-n-9643-2020-goias-regulamenta-o-programa-de-alimentacao-escolar-da-rede-publica-de-ensino-durante-o-periodo-de-suspensao-das-aulas-para-enfrentamento-ao-covid-19-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-25;52;"GO"
"Amazonas";"Decreto Nº 42117 de 25 de março de 2020";"DISPÕE sobre a atuação da Fundação de Vigilância em Saúde do Estado do Amazonas - FVS, no controle de passageiros que desembarcarem no Aeroporto Internacional Eduardo Gomes.";"http://leisestaduais.com.br/am/decreto-n-42117-2020-amazonas-dispoe-sobre-a-atuacao-da-fundacao-de-vigilancia-em-saude-do-estado-do-amazonas-fvs-no-controle-de-passageiros-que-desembarcarem-no-aeroporto-internacional-eduardo-gomes";0;0;1;0;0;0;0;2020-03-25;13;"AM"
"Bahia";"Decreto Nº 19571 de 25 de março de 2020";"Dispõe sobre as medidas temporárias complementares para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus, e dá outras providências.";"http://leisestaduais.com.br/ba/decreto-n-19571-2020-bahia-dispoe-sobre-as-medidas-temporarias-complementares-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-25;29;"BA"
"Roraima";"Decreto Nº 28657 de 25 de março de 2020";"Dispõe sobre a criação do Comitê de Crise para Enfrentamento da Emergência de Saúde Pública de Importância Internacional e Nacional decorrente do Coronavírus (COVID-19) no âmbito do Estado de Roraima, e dá outras providências.";"http://leisestaduais.com.br/rr/decreto-n-28657-2020-roraima-dispoe-sobre-a-criacao-do-comite-de-crise-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-e-nacional-decorrente-do-coronavirus-covid-19-no-ambito-do-estado-de-roraima-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-25;14;"RR"
"Minas Gerais";"Decreto Nº 47896 de 25 de março de 2020";"Institui o Comitê Gestor das Ações de Recuperação Fiscal, Econômica e Financeira do Estado de Minas Gerais - Comitê Extraordinário FIN COVID-19, visando acompanhar e propor medidas de natureza fiscal, econômica e financeira em razão dos efeitos da pandemia da doença infecciosa viral respiratória causada pelo agente Coronavírus - COVID-19.";"http://leisestaduais.com.br/mg/decreto-n-47896-2020-minas-gerais-institui-o-comite-gestor-das-acoes-de-recuperacao-fiscal-economica-e-financeira-do-estado-de-minas-gerais-comite-extraordinario-fin-covid-19-visando-acompanhar-e-propor-medidas-de-natureza-fiscal-economica-e-financeira-em-razao-dos-efeitos-da-pandemia-da-doenca-infecciosa-viral-respiratoria-causada-pelo-agente-coronavirus-covid-19";0;0;1;0;0;0;0;2020-03-25;31;"MG"
"Sergipe";"Decreto Nº 40567 de 24 de março de 2020";"Atualiza, consolida e estabelece novas medidas de enfrentamento e prevenção à epidemia causada pelo COVID-19 (novo Coronavírus) no Estado de Sergipe, e dá outras providências.";"http://leisestaduais.com.br/se/decreto-n-40567-2020-sergipe-atualiza-consolida-e-estabelece-novas-medidas-de-enfrentamento-e-prevencao-a-epidemia-causada-pelo-covid-19-novo-coronavirus-no-estado-de-sergipe-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-24;28;"SE"
"Rio Grande do Sul";"Decreto Nº 55136 de 24 de março de 2020";"Altera o Decreto nº 55.128, de 19 de março de 2020, que declara estado de calamidade pública em todo o território do Estado do Rio Grande do Sul para fins de prevenção e de enfrentamento à epidemia causada pelo COVID-19 (novo Coronavírus), e dá outras providências.";"http://leisestaduais.com.br/rs/decreto-n-55136-2020-rio-grande-do-sul-altera-o-decreto-no-55-128-de-19-de-marco-de-2020-que-declara-estado-de-calamidade-publica-em-todo-o-territorio-do-estado-do-rio-grande-do-sul-para-fins-de-prevencao-e-de-enfrentamento-a-epidemia-causada-pelo-covid-19-novo-coronavirus-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-24;43;"RS"
"Distrito Federal";"Decreto Nº 40557 de 24 de março de 2020";"Altera o inciso VI do art. 3º do Decreto nº 40.550, de 23 de março de 2020, que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do novo coronavírus.";"http://leisestaduais.com.br/df/decreto-n-40557-2020-distrito-federal-altera-o-inciso-vi-do-art-3o-do-decreto-no-40-550-de-23-de-marco-de-2020-que-dispoe-sobre-as-medidas-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-novo-coronavirus";0;0;1;0;0;0;0;2020-03-24;53;"DF"
"Amazonas";"Decreto Nº 42106 de 24 de março de 2020";"DISPÕE sobre os estabelecimentos comercias e serviços considerados essenciais sem suspensão de funcionamento, e dá outras providências.";"http://leisestaduais.com.br/am/decreto-n-42106-2020-amazonas-dispoe-sobre-os-estabelecimentos-comercias-e-servicos-considerados-essenciais-sem-suspensao-de-funcionamento-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-24;13;"AM"
"Amazonas";"Decreto Nº 42104 de 24 de março de 2020";"DISPÕE sobre a mudança, temporária, dos procedimentos para o recebimento de materiais consumíveis e permanentes, decorrentes de processos de contratação efetivados pelo Poder Executivo Estadual, e dá outras providências.";"http://leisestaduais.com.br/am/decreto-n-42104-2020-amazonas-dispoe-sobre-a-mudanca-temporaria-dos-procedimentos-para-o-recebimento-de-materiais-consumiveis-e-permanentes-decorrentes-de-processos-de-contratacao-efetivados-pelo-poder-executivo-estadual-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-24;13;"AM"
"Paraná";"Decreto Nº 4323 de 24 de março de 2020";"Altera dispositivos do Decreto nº 4.230, de 16 de março de 2020, do Decreto nº 4.312, de 20 de março de 2020 e do Decreto nº 4.317, de 21 de março de 2020.";"http://leisestaduais.com.br/pr/decreto-n-4323-2020-parana-altera-dispositivos-do-decreto-no-4-230-de-16-de-marco-de-2020-do-decreto-no-4-312-de-20-de-marco-de-2020-e-do-decreto-no-4-317-de-21-de-marco-de-2020";0;0;1;0;0;0;0;2020-03-24;41;"PR"
"Ceará";"Decreto Nº 33527 de 24 de março de 2020";"ALTERA O DECRETO Nº 33.523, DE 23 DE MARÇO DE 2020, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leisestaduais.com.br/ce/decreto-n-33527-2020-ceara-altera-o-decreto-no-33-523-de-23-de-marco-de-2020-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-24;23;"CE"
"Acre";"Decreto Nº 5554 de 24 de março de 2020";"Institui Grupo de Trabalho para monitoramento, estudos e sugestões sobre os impactos sociais da COVID-19 no âmbito do Estado.";"http://leisestaduais.com.br/ac/decreto-n-5554-2020-acre-institui-grupo-de-trabalho-para-monitoramento-estudos-e-sugestoes-sobre-os-impactos-sociais-da-covid-19-no-ambito-do-estado";0;0;1;0;0;0;0;2020-03-24;12;"AC"
"Amazonas";"Decreto Nº 42105 de 24 de março de 2020";"DISPÕE sobre a suspensão dos prazos administrativos, no âmbito da Administração Pública Direta e Indireta do Poder Executivo Estadual, e dá outras providências.";"http://leisestaduais.com.br/am/decreto-n-42105-2020-amazonas-dispoe-sobre-a-suspensao-dos-prazos-administrativos-no-ambito-da-administracao-publica-direta-e-indireta-do-poder-executivo-estadual-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-24;13;"AM"
"Distrito Federal";"Decreto Nº 40559 de 24 de março de 2020";"Institui o Comitê de Emergência COVID-19 para arrecadar doações destinadas ao combate e enfrentamento do novo Coronavírus (COVID-19), e dá outras providências.";"http://leisestaduais.com.br/df/decreto-n-40559-2020-distrito-federal-institui-o-comite-de-emergencia-covid-19-para-arrecadar-doacoes-destinadas-ao-combate-e-enfrentamento-do-novo-coronavirus-covid-19-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-24;53;"DF"
"Ceará";"Decreto Nº 33526 de 24 de março de 2020";"SUSPENDE E PRORROGA, POR CONTA DOS EFEITOS DA PANDEMIA DO COVID-19 (CORONAVÍRUS), OS PRAZOS CONCERNENTES A ATOS E PROCEDIMENTOS DA SECRETARIA DA FAZENDA DO ESTADO DO CEARÁ E DA PROCURADORIA DO ESTADO DO CEARÁ.";"http://leisestaduais.com.br/ce/decreto-n-33526-2020-ceara-suspende-e-prorroga-por-conta-dos-efeitos-da-pandemia-do-covid-19-coronavirus-os-prazos-concernentes-a-atos-e-procedimentos-da-secretaria-da-fazenda-do-estado-do-ceara-e-da-procuradoria-do-estado-do-ceara";0;0;1;0;0;0;0;2020-03-24;23;"CE"
"Acre";"Decreto Nº 5555 de 24 de março de 2020";"Institui Grupo de Trabalho para monitoramento, estudos e sugestões sobre os impactos da COVID-19 na economia estadual.";"http://leisestaduais.com.br/ac/decreto-n-5555-2020-acre-institui-grupo-de-trabalho-para-monitoramento-estudos-e-sugestoes-sobre-os-impactos-da-covid-19-na-economia-estadual";0;0;1;0;0;0;0;2020-03-24;12;"AC"
"Acre";"Decreto Nº 5552 de 24 de março de 2020";"Determina ao Departamento Estadual de Águas e Saneamento (DEPASA) a proibição de interrupção de serviços de abastecimento de água em razão da pandemia causada pela COVID-19.";"http://leisestaduais.com.br/ac/decreto-n-5552-2020-acre-determina-ao-departamento-estadual-de-aguas-e-saneamento-depasa-a-proibicao-de-interrupcao-de-servicos-de-abastecimento-de-agua-em-razao-da-pandemia-causada-pela-covid-19";0;0;1;0;0;0;0;2020-03-24;12;"AC"
"Bahia";"Decreto Nº 19569 de 24 de março de 2020";"Dispõe sobre as medidas temporárias complementares para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus, e dá outras providências.";"http://leisestaduais.com.br/ba/decreto-n-19569-2020-bahia-dispoe-sobre-as-medidas-temporarias-complementares-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-e-da-outras-providencias";0;0;1;0;0;0;0;2020-03-24;29;"BA"
"Tocantins";"Decreto Nº 6073 de 24 de março de 2020";"Determina antecipação das férias escolares na Rede Pública Estadual de Ensino, e adota outras providências, e adota outra providência.";"http://leisestaduais.com.br/to/decreto-n-6073-2020-tocantins-determina-antecipacao-das-ferias-escolares-na-rede-publica-estadual-de-ensino-e-adota-outras-providencias-e-adota-outra-providencia";0;0;1;0;0;0;0;2020-03-24;17;"TO"
"Santa Catarina";"Decreto Nº 524 de 23 de março de 2020";"Dispõe sobre a operacionalização e transparência de utilização dos recursos recebidos para fins de enfrentamento à emergência de saúde pública decorrente do coronavíms (COVID-19).";"http://leisestaduais.com.br/sc/decreto-n-524-2020-santa-catarina-dispoe-sobre-a-operacionalizacao-e-transparencia-de-utilizacao-dos-recursos-recebidos-para-fins-de-enfrentamento-a-emergencia-de-saude-publica-decorrente-do-coronavims-covid-19";0;0;1;0;0;0;0;2020-03-23;42;"SC"
